X,Y,FID,FID_1,LABELID,POINT_X,POINT_Y,FID_2,COMUNAREAL,VAL_COM,OBJECTID,A_O,IDACCIDENT,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,OBJECTID_1,Año,Idaccide_1,Claseaccid,Fecha,Hora,Cód_Regi,Región,Cód_Comun,Comuna_1,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Cód_Calle,Calle_Un_1,Cód_Cal_1,Calle_Do_1,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Km_Vía_Fe,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos
-8135782.16824328,-4408925.35226759,4871,56418,1366096,-73.0849747,-36.7831623,176,TALCAHUANO,1,28380,2021,1366096,REGION BIO BIO,8110,TALCAHUANO,O'HIGGINS, ,7,"O'HIGGINS 7, TALCAHUANO",CHILE,RANGE_INTERPOLATED,39197,2021,1366096,1,2021/07/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,O'HIGGINS,0, ,- O'HIGGINS,7, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0
-8135782.16824328,-4408925.35226759,4872,56419,1376541,-73.0849747,-36.7831623,176,TALCAHUANO,1,36743,2021,1376541,REGION BIO BIO,8110,TALCAHUANO,O'HIGGINS, ,7,"O'HIGGINS 7, TALCAHUANO",CHILE,RANGE_INTERPOLATED,50529,2021,1376541,1,2021/09/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,5,PUENTE,7,VELOCIDAD IMPRUDENTE,73,"VELOCIDAD NO REDUCIR CRUCE DE CALLES, CUMBRE, CURVA, ETC.",0,O'HIGGINS,0, ,- O'HIGGINS,7, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,1,0,0,0,2
-8135782.16824328,-4408925.35226759,4873,56420,1398834,-73.0849747,-36.7831623,176,TALCAHUANO,1,52564,2021,1398834,REGION BIO BIO,8110,TALCAHUANO,O'HIGGINS, ,7,"O'HIGGINS 7, TALCAHUANO",CHILE,RANGE_INTERPOLATED,71453,2021,1398834,1,2021/11/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,O'HIGGINS,0, ,- O'HIGGINS,7, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0
-8135782.16824328,-4408925.35226759,4874,56421,1405431,-73.0849747,-36.7831623,176,TALCAHUANO,1,55632,2021,1405431,REGION BIO BIO,8110,TALCAHUANO,O'HIGGINS, ,3,"O'HIGGINS 3, TALCAHUANO",CHILE,RANGE_INTERPOLATED,75591,2021,1405431,1,2021/12/11 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,O'HIGGINS,0, ,- O'HIGGINS,3, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,0
-8135820.81837048,-4408922.83651782,4875,56422,1336220,-73.0853219,-36.7831442,176,TALCAHUANO,2,8443,2021,1336220,REGION BIO BIO,8112,HUALPEN,O'HIGGINS, ,200,"O'HIGGINS 200, HUALPEN",CHILE,RANGE_INTERPOLATED,11846,2021,1336220,1,2021/03/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,O'HIGGINS,0, ,- O'HIGGINS,200, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135734.25633444,-4408910.64695411,4876,56423,1344948,-73.0845443,-36.7830565,176,TALCAHUANO,1,14400,2021,1344948,REGION BIO BIO,8110,TALCAHUANO,O'HIGGINS, ,69,"O'HIGGINS 69, TALCAHUANO",CHILE,RANGE_INTERPOLATED,19854,2021,1344948,1,2021/04/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,O'HIGGINS,0, ,- O'HIGGINS,69, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135842.12492102,-4408905.46257149,4877,56424,1365963,-73.0855133,-36.7830192,176,TALCAHUANO,2,29575,2021,1365963,REGION BIO BIO,8112,HUALPEN,O'HIGGINS,ARTEAGA ALEMPARTE,0,"O'HIGGINS & ARTEAGA ALEMPARTE, HUALPEN",CHILE,GEOMETRIC_CENTER,40898,2021,1365963,1,2021/07/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,0,O'HIGGINS,0,ARTEAGA ALEMPARTE,ARTEAGA ALEMPARTE - O'HIGGINS,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,3,MOJADO,3,LLUVIA,0,0,0,0,1
-8135842.12492102,-4408905.46257149,4878,56425,1371638,-73.0855133,-36.7830192,176,TALCAHUANO,2,33557,2021,1371638,REGION BIO BIO,8112,HUALPEN,ARTEAGA ALEMPARTE,O'HIGGINS,0,"ARTEAGA ALEMPARTE & O'HIGGINS, HUALPEN",CHILE,GEOMETRIC_CENTER,46275,2021,1371638,1,2021/08/16 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,70,VOLCADURA,70,VOLCADURA,1,URBANA,21,ENLACE A NIVEL,7,VELOCIDAD IMPRUDENTE,71,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,0,ARTEAGA ALEMPARTE,0,O'HIGGINS,ARTEAGA ALEMPARTE - O'HIGGINS,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,2,HUMEDO,2,NUBLADO,0,0,0,0,1
-8136357.37831611,-4408732.9477718,4879,56426,1404233,-73.0901419,-36.781778,176,TALCAHUANO,1,56282,2021,1404233,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS,2 PONIENTE,0,"LAS GOLONDRINAS & 2 PONIENTE, TALCAHUANO",CHILE,GEOMETRIC_CENTER,76491,2021,1404233,1,2021/12/15 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,LAS GOLONDRINAS,0,2 PONIENTE,2 PONIENTE - LAS GOLONDRINAS,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8136418.21441783,-4408698.40901006,4880,56427,1380169,-73.0906884,-36.7815295,176,TALCAHUANO,2,39344,2021,1380169,REGION BIO BIO,8112,HUALPEN,LAS GOLONDRINAS, ,344,"LAS GOLONDRINAS 344, HUALPEN",CHILE,RANGE_INTERPOLATED,54026,2021,1380169,1,2021/09/16 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,344, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,2,0,0,1
-8136493.06564344,-4408688.9855766,4881,56428,1381178,-73.0913608,-36.7814617,176,TALCAHUANO,2,40276,2021,1381178,REGION BIO BIO,8112,HUALPEN,LAS GOLONDRINAS,5 PONIENTE,0,"LAS GOLONDRINAS & 5 PONIENTE, HUALPEN",CHILE,GEOMETRIC_CENTER,55306,2021,1381178,1,2021/09/22 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,LAS GOLONDRINAS,0,5 PONIENTE,5 PONIENTE - LAS GOLONDRINAS,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136464.40087456,-4408678.83941125,4882,56429,1405618,-73.0911033,-36.7813887,176,TALCAHUANO,1,56281,2021,1405618,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,384,"LAS GOLONDRINAS 384, TALCAHUANO",CHILE,RANGE_INTERPOLATED,76490,2021,1405618,1,2021/12/15 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,384, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136697.92690234,-4408616.53104886,4883,56430,1362300,-73.0932011,-36.7809404,176,TALCAHUANO,1,26720,2021,1362300,REGION BIO BIO,8110,TALCAHUANO,AYSEN,LAS GOLONDRINAS,0,"AYSEN & LAS GOLONDRINAS, TALCAHUANO",CHILE,GEOMETRIC_CENTER,36846,2021,1362300,1,2021/07/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,AYSEN,0,LAS GOLONDRINAS,AYSEN - LAS GOLONDRINAS,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136697.92690234,-4408616.53104886,4884,56431,1391731,-73.0932011,-36.7809404,176,TALCAHUANO,1,44999,2021,1391731,REGION BIO BIO,8110,TALCAHUANO,AYSEN,LAS GOLONDRINAS,0,"AYSEN & LAS GOLONDRINAS, TALCAHUANO",CHILE,GEOMETRIC_CENTER,61511,2021,1391731,1,2021/10/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,AYSEN,0,LAS GOLONDRINAS,AYSEN - LAS GOLONDRINAS,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8136609.42790716,-4408608.31687971,4885,56432,1365853,-73.0924061,-36.7808813,176,TALCAHUANO,1,29398,2021,1365853,REGION BIO BIO,8110,TALCAHUANO,SEIS PONIENTE,SEIS SUR,0,"SEIS PONIENTE & SEIS SUR, TALCAHUANO",CHILE,GEOMETRIC_CENTER,40647,2021,1365853,1,2021/07/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,SEIS PONIENTE,0,SEIS SUR,SEIS PONIENTE - SEIS SUR,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8136609.42790716,-4408608.31687971,4886,56433,1366530,-73.0924061,-36.7808813,176,TALCAHUANO,1,29399,2021,1366530,REGION BIO BIO,8110,TALCAHUANO,SEIS SUR,SEIS PONIENTE,0,"SEIS SUR & SEIS PONIENTE, TALCAHUANO",CHILE,GEOMETRIC_CENTER,40648,2021,1366530,1,2021/07/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,SEIS SUR,0,SEIS PONIENTE,SEIS PONIENTE - SEIS SUR,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136835.94080703,-4408579.60208438,4887,56434,1335866,-73.0944409,-36.7806747,176,TALCAHUANO,1,8772,2021,1335866,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS,AVIACION,0,"LAS GOLONDRINAS & AVIACION, TALCAHUANO",CHILE,GEOMETRIC_CENTER,12271,2021,1335866,1,2021/03/04 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,61,CHOQUE FRENTE/FRENTE,40,CHOQUE,1,URBANA,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,0,LAS GOLONDRINAS,0,AVIACION,AVIACION - LAS GOLONDRINAS,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136835.94080703,-4408579.60208438,4888,56435,1398716,-73.0944409,-36.7806747,176,TALCAHUANO,1,52899,2021,1398716,REGION BIO BIO,8110,TALCAHUANO,AVIACION,LAS GOLONDRINAS,0,"AVIACION & LAS GOLONDRINAS, TALCAHUANO",CHILE,GEOMETRIC_CENTER,71899,2021,1398716,1,2021/11/27 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,14,CRUCE CON SEÑAL PARE,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,AVIACION,0,LAS GOLONDRINAS,AVIACION - LAS GOLONDRINAS,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136867.34403538,-4408552.91657438,4889,56436,1336774,-73.094723,-36.7804827,176,TALCAHUANO,1,8771,2021,1336774,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,708,"LAS GOLONDRINAS 708, TALCAHUANO",CHILE,RANGE_INTERPOLATED,12270,2021,1336774,1,2021/03/04 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,708, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8137270.10908502,-4408457.39133575,4890,56437,1331072,-73.0983411,-36.7797954,176,TALCAHUANO,2,5473,2021,1331072,REGION BIO BIO,8112,HUALPEN,LAS GOLONDRINAS,HOLANDA,0,"LAS GOLONDRINAS & HOLANDA, HUALPEN",CHILE,GEOMETRIC_CENTER,7643,2021,1331072,1,2021/02/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,LAS GOLONDRINAS,0,HOLANDA,HOLANDA - LAS GOLONDRINAS,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,5,0
-8137270.10908502,-4408457.39133575,4891,56438,1379400,-73.0983411,-36.7797954,176,TALCAHUANO,2,38021,2021,1379400,REGION BIO BIO,8112,HUALPEN,LAS GOLONDRINAS,HOLANDA,0,"LAS GOLONDRINAS & HOLANDA, HUALPEN",CHILE,GEOMETRIC_CENTER,52239,2021,1379400,1,2021/09/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,0,LAS GOLONDRINAS,0,HOLANDA,HOLANDA - LAS GOLONDRINAS,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,1,1
-8137270.10908502,-4408457.39133575,4892,56439,1409916,-73.0983411,-36.7797954,176,TALCAHUANO,2,59305,2021,1409916,REGION BIO BIO,8112,HUALPEN,LAS GOLONDRINAS,HOLANDA,0,"LAS GOLONDRINAS & HOLANDA, HUALPEN",CHILE,GEOMETRIC_CENTER,80586,2021,1409916,1,2021/12/31 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,LAS GOLONDRINAS,0,HOLANDA,HOLANDA - LAS GOLONDRINAS,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0
-8137306.13207224,-4408438.50320798,4893,56440,1405290,-73.0986647,-36.7796595,176,TALCAHUANO,1,54656,2021,1405290,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1110,"LAS GOLONDRINAS 1110, TALCAHUANO",CHILE,RANGE_INTERPOLATED,74280,2021,1405290,1,2021/12/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1110, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8137274.73997584,-4408436.47402185,4894,56441,1356729,-73.0983827,-36.7796449,176,TALCAHUANO,1,22803,2021,1356729,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1064,"LAS GOLONDRINAS 1064, TALCAHUANO",CHILE,RANGE_INTERPOLATED,31422,2021,1356729,1,2021/06/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,55,PEATON CRUZA CALZADA FUERA PASO PEATONES,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1064, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8137525.94353876,-4408377.83626917,4895,56442,1372966,-73.1006393,-36.779223,176,TALCAHUANO,1,33821,2021,1372966,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1272,"LAS GOLONDRINAS 1272, TALCAHUANO",CHILE,RANGE_INTERPOLATED,46650,2021,1372966,1,2021/08/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1272, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8137571.07246033,-4408374.12538172,4896,56443,1334962,-73.1010447,-36.7791963,176,TALCAHUANO,1,7822,2021,1334962,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,7308,"LAS GOLONDRINAS 7308, TALCAHUANO",CHILE,RANGE_INTERPOLATED,10975,2021,1334962,1,2021/02/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,7308, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2
-8137571.07246033,-4408374.12538172,4897,56444,1337640,-73.1010447,-36.7791963,176,TALCAHUANO,1,8845,2021,1337640,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,7310,"LAS GOLONDRINAS 7310, TALCAHUANO",CHILE,RANGE_INTERPOLATED,12372,2021,1337640,1,2021/03/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,7310, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0
-8137571.07246033,-4408374.12538172,4898,56445,1391877,-73.1010447,-36.7791963,176,TALCAHUANO,1,44108,2021,1391877,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,7308,"LAS GOLONDRINAS 7308, TALCAHUANO",CHILE,RANGE_INTERPOLATED,60329,2021,1391877,1,2021/10/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,7308, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,0,2
-8137746.31160274,-4408293.73703609,4899,56446,1395172,-73.1026189,-36.7786179,176,TALCAHUANO,1,49722,2021,1395172,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1418,"LAS GOLONDRINAS 1418, TALCAHUANO",CHILE,RANGE_INTERPOLATED,67725,2021,1395172,1,2021/11/12 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,55,PEATON CRUZA CALZADA FUERA PASO PEATONES,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1418, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,1,0,0,0,1
-8137869.35303591,-4408275.66919958,4900,56447,1344139,-73.1037242,-36.7784879,176,TALCAHUANO,1,14516,2021,1344139,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1496,"LAS GOLONDRINAS 1496, TALCAHUANO",CHILE,RANGE_INTERPOLATED,20013,2021,1344139,1,2021/04/19 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1496, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8137869.35303591,-4408275.66919958,4901,56448,1345285,-73.1037242,-36.7784879,176,TALCAHUANO,1,14517,2021,1345285,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1496,"LAS GOLONDRINAS 1496, TALCAHUANO",CHILE,RANGE_INTERPOLATED,20014,2021,1345285,1,2021/04/19 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1496, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
