X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-8132827.22575602,-4413712.98338557,1654,-73.05843,-36.8176,1429938,2022,1,2022/03/10 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,RENGO,0,0,- RENGO,1446,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,12:45:00
-8138241.51635753,-4409002.64584172,1655,-73.107067,-36.783718,1414543,2022,1,2022/01/19 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,71,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,7,VELOCIDAD IMPRUDENTE,0,DUBLIN,0,0,- DUBLIN,2917,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,08:47:00
-8132792.17124837,-4414858.03140475,1656,-73.058115,-36.825834,1429950,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,LOS CARRERA,0,SALAS,LOS CARRERA - SALAS,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:45:00
-8134232.53413974,-4415093.45033516,1657,-73.071054,-36.827527,1414561,2022,1,2022/01/20 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,26,OTROS NO CONSIDERADOS,91,VIRAJES INDEBIDOS,1,IMPRUDENCIA DEL CONDUCTOR,0,COSTANERA,0,RANCAGUA,COSTANERA - RANCAGUA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:15:00
-8132718.04359945,-4417218.96502893,1658,-73.057449,-36.842809,1429958,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,55,PEATON CRUZA CALZADA FUERA PASO PEATONES,2,IMPRUDENCIA DEL PEATON,0,COSTANERA,0,LAS CANCHAS,COSTANERA - LAS CANCHAS,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,06:50:00
-8138824.6078503,-4408050.79669077,1659,-73.112305,-36.77687,1414564,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LAS GOLONDRINAS,0,0,- LAS GOLONDRINAS,1895,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,13:45:00
-8142860.58504461,-4442826.6504659,1660,-73.148561,-37.026683,1429960,2022,1,2022/03/20 00:00:00+00,8,REGION BIO BIO,8106,LOTA,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,ARTURO PRAT,0,CARRERA,ARTURO PRAT - CARRERA,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,21:00:00
-8131248.21443886,-4414421.96107794,1661,-73.044246,-36.822698,1414572,2022,1,2022/01/20 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,FREIRE,0,ONGOLMO,FREIRE - ONGOLMO,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1,20:20:00
-8143667.46210972,-4449494.54586934,1662,-73.15581,-37.074488,1430015,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8106,LOTA,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,MIRAMAR,0,0,- MIRAMAR,19,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,10:05:00
-8051194.66167038,-4510807.21773547,1663,-72.325112,-37.512655,1414575,2022,1,2022/01/20 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,7,VELOCIDAD IMPRUDENTE,0,LAS INDUSTRIAS,0,0,- LAS INDUSTRIAS,500,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,3,0,14:30:00
-8143320.57944446,-4450804.08670359,1664,-73.152693,-37.083873,1430023,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8106,LOTA,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,FERNANDO MAIRA,0,VISTA HERMOSA,FERNANDO MAIRA - VISTA HERMOSA,0,0,0,0,1,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,5,07:50:00
-8132101.62305113,-4414499.92035719,1665,-73.051912,-36.823259,1414581,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,ANIBAL PINTO,0,LOS CARRERA,ANIBAL PINTO - LOS CARRERA,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:30:00
-8132791.90408159,-4415585.72192077,1666,-73.058113,-36.831066,1430096,2022,1,2022/03/17 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,65,CHOQUE LADO/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,ARTURO PRAT,0,O'HIGGINS,ARTURO PRAT - O'HIGGINS,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:00:00
-8136108.41227495,-4409895.12772333,1667,-73.087905,-36.790139,1414632,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,CHAITEN,0,CURANILAHUE,CHAITEN - CURANILAHUE,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:50:00
-8131104.25607337,-4413996.26842982,1668,-73.042952,-36.819637,1430116,2022,1,2022/03/11 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,LOS CARRERA,0,JANEQUEO,JANEQUEO - LOS CARRERA,0,0,0,0,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0,03:08:00
-8133349.12492471,-4409789.77683033,1669,-73.063118,-36.789381,1414662,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,0,0,- PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,3515,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:30:00
-8131540.07187983,-4410025.19490912,1670,-73.046867,-36.791075,1430121,2022,1,2022/03/11 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,GOBERNADOR JUAN HERNRIQUEZ,0,0,- GOBERNADOR JUAN HERNRIQUEZ,1064,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:00:00
-8137627.17748369,-4411863.48644402,1671,-73.101549,-36.804298,1414733,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,COSTANERA,0,0,- COSTANERA,426,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:00:00
-8128241.07424237,-4431337.79962043,1672,-73.017232,-36.944243,1430128,2022,1,2022/03/11 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,MANUEL RODRIGUEZ,0,COQUIMBO,COQUIMBO - MANUEL RODRIGUEZ,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:13:00
-8154819.82718366,-4482349.35791969,1673,-73.255993,-37.3096,1414745,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8202,ARAUCO,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PEREZ CANTO,0,0,- ARTURO PEREZ CANTO,199,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,2,HUMEDO,2,NUBLADO,0,0,0,0,2,08:50:00
-8130290.1321094,-4414111.52026601,1674,-73.035639,-36.820466,1430134,2022,1,2022/03/12 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,JUAN BOSCO,0,CARDENIO AVELLO,CARDENIO AVELLO - JUAN BOSCO,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,23:10:00
-8132061.85972902,-4414514.74464438,1675,-73.051555,-36.823366,1414802,2022,1,2022/01/20 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CARRERA,0,0,- CARRERA,100,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,12:35:00
-8129821.0317752,-4425795.35441219,1676,-73.031425,-36.90444,1430139,2022,1,2022/03/20 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,8 ORIENTE,0,0,- 8 ORIENTE,720,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,14:45:00
-8199833.81137701,-4523943.73021571,1677,-73.66036,-37.606202,1414813,2022,1,2022/01/20 00:00:00+00,8,REGION BIO BIO,8201,LEBU,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ESPERANZA,0,0,- ESPERANZA,22,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,14:27:00
-8129386.45161509,-4412765.92717035,1678,-73.027521,-36.810789,1430142,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,24,ROTONDA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,GENERAL BONILLA,0,JUAN BOSCO,GENERAL BONILLA - JUAN BOSCO,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:40:00
-8126750.39494116,-4404442.53387801,1679,-73.003841,-36.750903,1414817,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8107,PENCO,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,MONTAHUE,0,0,- MONTAHUE,29,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,02:30:00
-8128649.89507231,-4413302.26683565,1680,-73.020904,-36.814646,1430150,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,GENERAL BONILLA,0,0,- GENERAL BONILLA,2098,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,14:00:00
-8054140.14200092,-4506198.39229916,1681,-72.351572,-37.479807,1414826,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CORDILLERA,0,ALEMANIA,ALEMANIA - CORDILLERA,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:20:00
-8198887.7626845,-4524268.22710294,1682,-73.651862,-37.608511,1430153,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8201,LEBU,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,LATORRE,0,MANUEL BULNES,LATORRE - MANUEL BULNES,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:20:00
-8139586.61202868,-4416551.11098848,1683,-73.119151,-36.838008,1414831,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,PEDRO AGUIRRE CERDA,0,0,- PEDRO AGUIRRE CERDA,2155,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,1,0,0,1,17:30:00
-8198835.50931553,-4524155.81202321,1684,-73.651393,-37.607711,1430160,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8201,LEBU,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LATORRE,0,0,- LATORRE,186,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:20:00
-8135806.35796863,-4413642.3718826,1685,-73.085192,-36.817092,1414842,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,14,CRUCE CON SEÑAL PARE,71,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,7,VELOCIDAD IMPRUDENTE,0,COSTANERA,0,PUENTE JUAN PABLO II,COSTANERA - PUENTE JUAN PABLO II,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,05:30:00
-8132220.54566315,-4418340.75485053,1686,-73.05298,-36.850873,1430175,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,84,CARGA SOBRESALE ESTRUCTURA VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,COSTANERA,0,ARRU MENDEZ,ARRU MENDEZ - COSTANERA,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:00:00
-8131457.45055376,-4414351.17799583,1687,-73.046125,-36.822189,1430179,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,MAIPU,0,OROMPELLO,MAIPU - OROMPELLO,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:30:00
-8136537.77155094,-4408663.35610359,1688,-73.091762,-36.781277,1414852,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,91,VIRAJES INDEBIDOS,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS GOLONDRINAS,0,CALDERA,CALDERA - LAS GOLONDRINAS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,17:10:00
-8129386.45161509,-4412765.92717035,1689,-73.027521,-36.810789,1430180,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,24,ROTONDA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,GENERAL BONILLA,0,JUAN BOSCO,GENERAL BONILLA - JUAN BOSCO,0,0,0,0,3,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:15:00
-8162279.42418536,-4472327.24000433,1690,-73.323004,-37.237958,1414861,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8202,ARAUCO,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,SECTOR PLAYA,ARTURO PRAT - SECTOR PLAYA,0,0,0,0,1,0,1,UNIDIRECCIONAL,6,TIERRA,2,REGULAR,0,0,1,DESPEJADO,0,0,0,0,1,21:15:00
-8129875.4002145,-4413467.79188884,1691,-73.031913,-36.815837,1430185,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,PADRE KORDA,0,JUAN BOSCO,JUAN BOSCO - PADRE KORDA,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,3,0,07:20:00
-8136001.81273056,-4410021.42784528,1692,-73.086948,-36.791048,1414863,2022,1,2022/01/24 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CRISTOBAL COLON,0,O'HIGGINS,CRISTOBAL COLON - O'HIGGINS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:20:00
-8126995.18650141,-4403720.28602749,1693,-73.00604,-36.745704,1414915,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8107,PENCO,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,FUERTE LA PLANCHADA,0,0,- FUERTE LA PLANCHADA,200,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,0,19:15:00
-8132887.66110757,-4414985.08577601,1694,-73.058973,-36.826748,1430186,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SERRANO,0,0,- SERRANO,764,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:20:00
-8123706.12969448,-4398914.07636711,1695,-72.976494,-36.711101,1414928,2022,1,2022/01/23 00:00:00+00,8,REGION BIO BIO,8107,PENCO,20,CAIDA,20,CAIDA,1,URBANA,1,TRAMO DE VIA RECTA,41,PASAJERO SUBE O DESCIENDE DE VEHICULO MOVIMIENTO,3,IMPRUDENCIA DEL PASAJERO,0,MALAQUIAS CONCHA,0,0,- MALAQUIAS CONCHA,150,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0,15:00:00
-8139063.4215539,-4407911.62272119,1696,-73.114451,-36.775869,1430197,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,7,VELOCIDAD IMPRUDENTE,0,GRAN BRETAÑA,0,0,- GRAN BRETAÑA,5690,0,0,0,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,22:40:00
-8053071.63073659,-4503587.55516439,1697,-72.341973,-37.461193,1414932,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ALEMANIA,0,0,- ALEMANIA,258,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:12:00
-8140770.73971615,-4400897.25492689,1698,-73.129788,-36.725381,1430216,2022,1,2022/03/20 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LA MARINA,0,0,- LA MARINA,155,0,0,0,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,22:55:00
-8055788.73913177,-4505852.85311718,1699,-72.366382,-37.477344,1414935,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CARLOS CONDELL,0,ELEUTERIO RAMIREZ,CARLOS CONDELL - ELEUTERIO RAMIREZ,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,20:00:00
