FID,type,nombre,comuna,nombre_reg,nombre_com,Shape__Length,calle_join_key
22901,tertiary,Cruce Q-380 (Puente Bautmann) - Taboleo - El Ág,8306,REGIÓN DEL BIOBÍO,NACIMIENTO,19325.9268022861,CRUCE Q-380 (PUENTE BAUTMANN) - TABOLEO - EL ÁG
22902,tertiary,Lirquén - Fundo Cabrito,8107,REGIÓN DEL BIOBÍO,PENCO,2600.85702972983,LIRQUÉN - FUNDO CABRITO
22903,unclassified,Cruce Ruta P-60-R - El Molino,8204,REGIÓN DEL BIOBÍO,CONTULMO,1794.47213386965,CRUCE RUTA P-60-R - EL MOLINO
22904,unclassified,Cruce N-252-O - Crucero Las Almendras,8404,REGIÓN DEL BIOBÍO,COELEMU,3992.24427989534,CRUCE N-252-O - CRUCERO LAS ALMENDRAS
22905,unclassified,Cruce N-252-O - Crucero Las Almendras,8111,REGIÓN DEL BIOBÍO,TOMÉ,3025.51358123672,CRUCE N-252-O - CRUCERO LAS ALMENDRAS
22906,primary,Chillán - Portezuelo - Ñipas,8401,REGIÓN DEL BIOBÍO,CHILLÁN,7754.07189516338,CHILLÁN - PORTEZUELO - ÑIPAS
22907,tertiary,Cruce Ruta 146 (Cabrero) - Cruce Q-510 (Lomas de,8303,REGIÓN DEL BIOBÍO,CABRERO,9798.01570368448,CRUCE RUTA 146 (CABRERO) - CRUCE Q-510 (LOMAS DE
22908,secondary,Paso inferior Paso Hondo,8313,REGIÓN DEL BIOBÍO,YUMBEL,41.2438310518313,PASO INFERIOR PASO HONDO
22909,tertiary,Cruce Ruta 152 - San Ignacio - Coelemu,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,985.82749698879,CRUCE RUTA 152 - SAN IGNACIO - COELEMU
22910,tertiary,San José Penamar - Primera Agua,8107,REGIÓN DEL BIOBÍO,PENCO,5792.42880163707,SAN JOSÉ PENAMAR - PRIMERA AGUA
22911,tertiary,San José Penamar - Primera Agua,8111,REGIÓN DEL BIOBÍO,TOMÉ,3084.28266825395,SAN JOSÉ PENAMAR - PRIMERA AGUA
22912,unclassified,,8104,REGIÓN DEL BIOBÍO,FLORIDA,5309.08657312256,
22913,unclassified,,8413,REGIÓN DEL BIOBÍO,QUILLÓN,11477.4954345874,
22914,secondary,Longitudinal - San Pedro - Cruz Alta,8409,REGIÓN DEL BIOBÍO,ÑIQUÉN,130.645683632775,LONGITUDINAL - SAN PEDRO - CRUZ ALTA
22915,unclassified,,8403,REGIÓN DEL BIOBÍO,COBQUECURA,3386.7169219671,
22916,unclassified,,8204,REGIÓN DEL BIOBÍO,CONTULMO,9478.35262572003,
22917,tertiary,,8306,REGIÓN DEL BIOBÍO,NACIMIENTO,1561.51215624279,
22918,tertiary,,8307,REGIÓN DEL BIOBÍO,NEGRETE,12208.5262021322,
22919,tertiary,Cruce Q-447 (El Bosque) - Río Pardo - Cruce Q-4,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,7926.18185995829,CRUCE Q-447 (EL BOSQUE) - RÍO PARDO - CRUCE Q-4
22920,tertiary,Cruce Q-447 (El Bosque) - Río Pardo - Cruce Q-4,8309,REGIÓN DEL BIOBÍO,QUILLECO,14322.8864036498,CRUCE Q-447 (EL BOSQUE) - RÍO PARDO - CRUCE Q-4
22921,tertiary,Cruce Ruta 152 - San Ignacio - Coelemu,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,184.186083868518,CRUCE RUTA 152 - SAN IGNACIO - COELEMU
22922,secondary,"Elicura - Provoque - Coihuería, Sector: Elicura",8204,REGIÓN DEL BIOBÍO,CONTULMO,7841.11207397075,"ELICURA - PROVOQUE - COIHUERÍA, SECTOR: ELICURA"
22923,tertiary,"Siete Mañas - La Campana - Relun, sector: Siete",8207,REGIÓN DEL BIOBÍO,TIRÚA,17590.1306361619,"SIETE MAÑAS - LA CAMPANA - RELUN, SECTOR: SIETE"
22924,tertiary,Villarica - Chicaco,8201,REGIÓN DEL BIOBÍO,LEBU,3847.71517430771,VILLARICA - CHICACO
22925,tertiary,Cruce Q-61 (Palermo) - Cruce Q-503 (San Miguel),8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,2639.45051040547,CRUCE Q-61 (PALERMO) - CRUCE Q-503 (SAN MIGUEL)
22926,tertiary,,8416,REGIÓN DEL BIOBÍO,SAN CARLOS,480.315950169655,
22927,tertiary,,8416,REGIÓN DEL BIOBÍO,SAN CARLOS,6732.04088528042,
22928,tertiary,Cruce N-546 (Monteleón) - Cruce N-50 (Escuela L,8419,REGIÓN DEL BIOBÍO,SAN NICOLÁS,3951.09193304231,CRUCE N-546 (MONTELEÓN) - CRUCE N-50 (ESCUELA L
22929,unclassified,Toquihua - Huaipemo,8416,REGIÓN DEL BIOBÍO,SAN CARLOS,4535.86557884836,TOQUIHUA - HUAIPEMO
22930,tertiary,Coihueco - Tres Esquinas,8405,REGIÓN DEL BIOBÍO,COIHUECO,5513.61488217428,COIHUECO - TRES ESQUINAS
22931,unclassified,Camino a Laguna Flores,8313,REGIÓN DEL BIOBÍO,YUMBEL,6566.74940402413,CAMINO A LAGUNA FLORES
22932,unclassified,,8107,REGIÓN DEL BIOBÍO,PENCO,449.447505035886,
22933,tertiary,Los Quiques - Puente Vaquería,8109,REGIÓN DEL BIOBÍO,SANTA JUANA,8704.13014599959,LOS QUIQUES - PUENTE VAQUERÍA
22934,tertiary,Toquihua - Huaipemo,8416,REGIÓN DEL BIOBÍO,SAN CARLOS,8396.34555070344,TOQUIHUA - HUAIPEMO
22935,unclassified,Huanquehua al Interior,8404,REGIÓN DEL BIOBÍO,COELEMU,1478.46617283062,HUANQUEHUA AL INTERIOR
22936,tertiary,Cruce Ruta 126 - Fariña - Las Achiras,8403,REGIÓN DEL BIOBÍO,COBQUECURA,21112.1927589377,CRUCE RUTA 126 - FARIÑA - LAS ACHIRAS
22937,primary,Castellón,8313,REGIÓN DEL BIOBÍO,YUMBEL,885.642437771564,CASTELLÓN
22938,secondary,Confluencia - Infiernillo,8401,REGIÓN DEL BIOBÍO,CHILLÁN,2089.10664209212,CONFLUENCIA - INFIERNILLO
22939,tertiary,,8104,REGIÓN DEL BIOBÍO,FLORIDA,2405.71723052645,
22940,unclassified,Cruce Ruta 152 - San Ignacio - Coelemu,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,4037.47296848046,CRUCE RUTA 152 - SAN IGNACIO - COELEMU
22941,tertiary,Monte El León - Risco El León,8403,REGIÓN DEL BIOBÍO,COBQUECURA,8334.53576475564,MONTE EL LEÓN - RISCO EL LEÓN
22942,tertiary,Monte El León - Risco El León,8414,REGIÓN DEL BIOBÍO,QUIRIHUE,3483.00737023497,MONTE EL LEÓN - RISCO EL LEÓN
22943,tertiary,Tres Esquinas - Zemita,8409,REGIÓN DEL BIOBÍO,ÑIQUÉN,3739.29124786427,TRES ESQUINAS - ZEMITA
22944,tertiary,Tres Esquinas - Zemita,8416,REGIÓN DEL BIOBÍO,SAN CARLOS,4916.43739218941,TRES ESQUINAS - ZEMITA
22945,tertiary,Camino a San Bernardo,8401,REGIÓN DEL BIOBÍO,CHILLÁN,218.632911014964,CAMINO A SAN BERNARDO
22946,unclassified,,8308,REGIÓN DEL BIOBÍO,QUILACO,13621.5760960553,
22947,tertiary,Magdalena - Checura,8404,REGIÓN DEL BIOBÍO,COELEMU,5006.50706150786,MAGDALENA - CHECURA
22948,tertiary,Magdalena - Checura,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,2046.48094198687,MAGDALENA - CHECURA
22949,unclassified,Cruce Q-865 (Catalina) - Mañiguales,8305,REGIÓN DEL BIOBÍO,MULCHÉN,12005.2518572954,CRUCE Q-865 (CATALINA) - MAÑIGUALES
22950,unclassified,,8408,REGIÓN DEL BIOBÍO,NINHUE,8600.44495236096,
22951,unclassified,,8414,REGIÓN DEL BIOBÍO,QUIRIHUE,5930.9874434611,
22952,tertiary,Cruce Ruta N-685 - Carrizalillo,8418,REGIÓN DEL BIOBÍO,SAN IGNACIO,3164.82611691629,CRUCE RUTA N-685 - CARRIZALILLO
22953,tertiary,Quirihue - Torrecillas,8408,REGIÓN DEL BIOBÍO,NINHUE,1213.18635901842,QUIRIHUE - TORRECILLAS
22954,tertiary,Quirihue - Torrecillas,8414,REGIÓN DEL BIOBÍO,QUIRIHUE,3273.20392231424,QUIRIHUE - TORRECILLAS
22955,tertiary,Cruce Q-653 (Los Mayos) - Cruce Q-679 (Corcovada,8311,REGIÓN DEL BIOBÍO,SANTA BÁRBARA,4338.11759223641,CRUCE Q-653 (LOS MAYOS) - CRUCE Q-679 (CORCOVADA
22956,tertiary,Cruce Ruta 5 - La Colonia - Cruce Q-555 (Charrú,8303,REGIÓN DEL BIOBÍO,CABRERO,6464.21096382569,CRUCE RUTA 5 - LA COLONIA - CRUCE Q-555 (CHARRÚ
22957,tertiary,Cañete - Cayucupil - Río Butamalal,8203,REGIÓN DEL BIOBÍO,CAÑETE,8533.88213259534,CAÑETE - CAYUCUPIL - RÍO BUTAMALAL
22958,tertiary,Cañete - Cayucupil - Río Butamalal,8204,REGIÓN DEL BIOBÍO,CONTULMO,9613.07118271196,CAÑETE - CAYUCUPIL - RÍO BUTAMALAL
22959,tertiary,Canchillas - Río Itata,8413,REGIÓN DEL BIOBÍO,QUILLÓN,6245.84139206929,CANCHILLAS - RÍO ITATA
22960,tertiary,Licauquen - Paicaví,8203,REGIÓN DEL BIOBÍO,CAÑETE,27076.1691779926,LICAUQUEN - PAICAVÍ
22961,tertiary,Cruce Q-806 (Las Golondrinas) - Lapito,8305,REGIÓN DEL BIOBÍO,MULCHÉN,6356.25042744256,CRUCE Q-806 (LAS GOLONDRINAS) - LAPITO
22962,tertiary,Cruce Ruta 156 (Tricauco) - Cruce Ruta 160 (Colc,8106,REGIÓN DEL BIOBÍO,LOTA,6547.32732395828,CRUCE RUTA 156 (TRICAUCO) - CRUCE RUTA 160 (COLC
22963,tertiary,Cruce Ruta 156 (Tricauco) - Cruce Ruta 160 (Colc,8109,REGIÓN DEL BIOBÍO,SANTA JUANA,4665.44031340521,CRUCE RUTA 156 (TRICAUCO) - CRUCE RUTA 160 (COLC
22964,tertiary,Cruce Q-754 (Cancha El Parrón) - Cruce Q-758 (C,8313,REGIÓN DEL BIOBÍO,YUMBEL,2860.87494805925,CRUCE Q-754 (CANCHA EL PARRÓN) - CRUCE Q-758 (C
22965,primary,Lebu - Ranquil - Curaquilla,8201,REGIÓN DEL BIOBÍO,LEBU,9970.11913981302,LEBU - RANQUIL - CURAQUILLA
22966,unclassified,,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,1292.34594661727,
22968,tertiary,Cruce Ruta 126 (Cancha Alegre) - Coronel - Cruce,8414,REGIÓN DEL BIOBÍO,QUIRIHUE,7.07543458056416,CRUCE RUTA 126 (CANCHA ALEGRE) - CORONEL - CRUCE
22969,tertiary,Monte El León - Risco El León,8403,REGIÓN DEL BIOBÍO,COBQUECURA,1254.24645318846,MONTE EL LEÓN - RISCO EL LEÓN
22970,tertiary,Monte El León - Risco El León,8414,REGIÓN DEL BIOBÍO,QUIRIHUE,1.04053364368136,MONTE EL LEÓN - RISCO EL LEÓN
22971,tertiary,Cruce N-59-Q (El Molino) - Bastías - San Manuel,8421,REGIÓN DEL BIOBÍO,YUNGAY,11787.8262030816,CRUCE N-59-Q (EL MOLINO) - BASTÍAS - SAN MANUEL
22972,tertiary,Talhuán - Pichimávida,8408,REGIÓN DEL BIOBÍO,NINHUE,5450.63099093952,TALHUÁN - PICHIMÁVIDA
22973,primary,Maipú,8414,REGIÓN DEL BIOBÍO,QUIRIHUE,443.238209621256,MAIPÚ
22974,unclassified,Cruce N-48-O (Puente Nº6) - Carabeo - Cruce O-4,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,151.919848627683,CRUCE N-48-O (PUENTE Nº6) - CARABEO - CRUCE O-4
22975,unclassified,Cruce N-48-O (Puente Nº6) - Carabeo - Cruce O-4,8104,REGIÓN DEL BIOBÍO,FLORIDA,12432.4089427431,CRUCE N-48-O (PUENTE Nº6) - CARABEO - CRUCE O-4
22976,unclassified,Santa Lucía - Río Culenco,8306,REGIÓN DEL BIOBÍO,NACIMIENTO,2633.70167299579,SANTA LUCÍA - RÍO CULENCO
22977,tertiary,Monte El León - Risco El León,8403,REGIÓN DEL BIOBÍO,COBQUECURA,417.735405667062,MONTE EL LEÓN - RISCO EL LEÓN
22978,unclassified,Paso Superior Ruta 150 (Penco) - Cruce N-48-O (F,8104,REGIÓN DEL BIOBÍO,FLORIDA,2413.49613720001,PASO SUPERIOR RUTA 150 (PENCO) - CRUCE N-48-O (F
22979,unclassified,Paso Superior Ruta 150 (Penco) - Cruce N-48-O (F,8111,REGIÓN DEL BIOBÍO,TOMÉ,1073.15074478142,PASO SUPERIOR RUTA 150 (PENCO) - CRUCE N-48-O (F
22980,tertiary,Cruce Q-60-O (Rere) - Los Despachos - Cruce Q-73,8313,REGIÓN DEL BIOBÍO,YUMBEL,1907.85725127593,CRUCE Q-60-O (RERE) - LOS DESPACHOS - CRUCE Q-73
22981,unclassified,Cruce O-852 - Estero Portugal,8102,REGIÓN DEL BIOBÍO,CORONEL,1394.77338697485,CRUCE O-852 - ESTERO PORTUGAL
22982,tertiary,El Orégano - Cruce O-550-Q,8104,REGIÓN DEL BIOBÍO,FLORIDA,9895.73098403939,EL ORÉGANO - CRUCE O-550-Q
22983,secondary,Cruce N-55 (Las Vegas) - Ciruelito,8411,REGIÓN DEL BIOBÍO,PINTO,11179.7183348813,CRUCE N-55 (LAS VEGAS) - CIRUELITO
22984,secondary,Cruce N-55 (Las Vegas) - Ciruelito,8418,REGIÓN DEL BIOBÍO,SAN IGNACIO,1092.73067894439,CRUCE N-55 (LAS VEGAS) - CIRUELITO
22985,unclassified,,8206,REGIÓN DEL BIOBÍO,LOS ÁLAMOS,1072.41100159968,
22986,tertiary,Cruce Ruta 177 (Socabío) - El Peral - Cruce Q-4,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,7708.17787780379,CRUCE RUTA 177 (SOCABÍO) - EL PERAL - CRUCE Q-4
22987,unclassified,Diuquín hacia el Poniente,8306,REGIÓN DEL BIOBÍO,NACIMIENTO,1687.85376369011,DIUQUÍN HACIA EL PONIENTE
22988,tertiary,Variante El Carmen,8205,REGIÓN DEL BIOBÍO,CURANILAHUE,4400.12735049892,VARIANTE EL CARMEN
22989,tertiary,Cruce Ruta 5 (La Mata Norte) - Cruce Q-97-N (Cha,8303,REGIÓN DEL BIOBÍO,CABRERO,2428.73587862506,CRUCE RUTA 5 (LA MATA NORTE) - CRUCE Q-97-N (CHA
22990,primary,Cruce Ruta 156 (Nacimiento) - Choroico - Potreri,8306,REGIÓN DEL BIOBÍO,NACIMIENTO,489.778977389988,CRUCE RUTA 156 (NACIMIENTO) - CHOROICO - POTRERI
22991,tertiary,Monte El León - Risco El León,8403,REGIÓN DEL BIOBÍO,COBQUECURA,400.364404996721,MONTE EL LEÓN - RISCO EL LEÓN
22992,secondary,Cruce Ruta Q-200 - Aeródromo María Dolores,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,1126.96415460286,CRUCE RUTA Q-200 - AERÓDROMO MARÍA DOLORES
22993,tertiary,Puente Queime - Peñablanca,8413,REGIÓN DEL BIOBÍO,QUILLÓN,7793.7570415289,PUENTE QUEIME - PEÑABLANCA
22994,unclassified,,8312,REGIÓN DEL BIOBÍO,TUCAPEL,5758.76185714335,
22995,unclassified,Puente Queime - Peñablanca,8413,REGIÓN DEL BIOBÍO,QUILLÓN,140.042440699509,PUENTE QUEIME - PEÑABLANCA
22996,unclassified,Talhuán - Pichimávida,8408,REGIÓN DEL BIOBÍO,NINHUE,1809.95212061003,TALHUÁN - PICHIMÁVIDA
22997,unclassified,,8313,REGIÓN DEL BIOBÍO,YUMBEL,478.46026647374,
22998,tertiary,Estero Las Diucas - Santa Adriana,8305,REGIÓN DEL BIOBÍO,MULCHÉN,6938.37691600511,ESTERO LAS DIUCAS - SANTA ADRIANA
22999,secondary,Cruce Q-45 (Cerro El Diablo) - Cruce N-59-Q (Esc,8309,REGIÓN DEL BIOBÍO,QUILLECO,6265.88070779317,CRUCE Q-45 (CERRO EL DIABLO) - CRUCE N-59-Q (ESC
23000,tertiary,Cruce N-48-O (El Álamo) - Cruce N-48-O (Puente,8104,REGIÓN DEL BIOBÍO,FLORIDA,4640.11670933977,CRUCE N-48-O (EL ÁLAMO) - CRUCE N-48-O (PUENTE
23001,primary,Cruce Longitudinal (Chillán) - San Ignacio - Cr,8401,REGIÓN DEL BIOBÍO,CHILLÁN,20061.5306155416,CRUCE LONGITUDINAL (CHILLÁN) - SAN IGNACIO - CR
23002,tertiary,Tropezón - Reputo,8203,REGIÓN DEL BIOBÍO,CAÑETE,14680.265130665,TROPEZÓN - REPUTO
23003,tertiary,Cruce Q-105 (Paraguay) - Alcapán,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,9563.59865629447,CRUCE Q-105 (PARAGUAY) - ALCAPÁN
23004,tertiary,Cruce Q-449 (Las Chupallas) - Cruce Q-575 (El Re,8309,REGIÓN DEL BIOBÍO,QUILLECO,7188.74445894937,CRUCE Q-449 (LAS CHUPALLAS) - CRUCE Q-575 (EL RE
23005,tertiary,Cruce O-420 - Carabeo - Cruce O-426 (Poñén),8104,REGIÓN DEL BIOBÍO,FLORIDA,3625.64521930218,CRUCE O-420 - CARABEO - CRUCE O-426 (POÑÉN)
23006,secondary,Cañete - Cayucupil - Río Butamalal,8203,REGIÓN DEL BIOBÍO,CAÑETE,772.867985293476,CAÑETE - CAYUCUPIL - RÍO BUTAMALAL
23007,tertiary,El Palo - Trabuncura,8417,REGIÓN DEL BIOBÍO,SAN FABIÁN,10175.9663221474,EL PALO - TRABUNCURA
23008,secondary,Cruce Ruta 160 - Cancha Labrada,8205,REGIÓN DEL BIOBÍO,CURANILAHUE,1095.27537550554,CRUCE RUTA 160 - CANCHA LABRADA
23009,tertiary,Cruce Ruta 152 - San Ignacio - Coelemu,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,469.552765087401,CRUCE RUTA 152 - SAN IGNACIO - COELEMU
23010,tertiary,,8207,REGIÓN DEL BIOBÍO,TIRÚA,10712.3083575511,
23011,unclassified,Cruce Q-60-O - Estero Tomentuco,8313,REGIÓN DEL BIOBÍO,YUMBEL,5258.56441437956,CRUCE Q-60-O - ESTERO TOMENTUCO
23012,tertiary,Cruce Ruta 152 - San Ignacio - Coelemu,8104,REGIÓN DEL BIOBÍO,FLORIDA,1918.36698044854,CRUCE RUTA 152 - SAN IGNACIO - COELEMU
23013,tertiary,Cruce Ruta 152 - San Ignacio - Coelemu,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,62.1517115141255,CRUCE RUTA 152 - SAN IGNACIO - COELEMU
23014,tertiary,Cruce Ruta 5 (Paso Superior) - El Pino - Cruce Q,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,13855.5844461936,CRUCE RUTA 5 (PASO SUPERIOR) - EL PINO - CRUCE Q
23015,tertiary,Monte El León - Risco El León,8403,REGIÓN DEL BIOBÍO,COBQUECURA,732.516478643383,MONTE EL LEÓN - RISCO EL LEÓN
23016,tertiary,Variante Estero Negro,8313,REGIÓN DEL BIOBÍO,YUMBEL,2477.56385043318,VARIANTE ESTERO NEGRO
23017,tertiary,Puente Queime - Peñablanca,8413,REGIÓN DEL BIOBÍO,QUILLÓN,192.416922236964,PUENTE QUEIME - PEÑABLANCA
23018,tertiary,Puente Queime - Peñablanca,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,49.9868660915922,PUENTE QUEIME - PEÑABLANCA
23019,unclassified,,8203,REGIÓN DEL BIOBÍO,CAÑETE,8518.19976115847,
23020,unclassified,,8206,REGIÓN DEL BIOBÍO,LOS ÁLAMOS,226.600575376773,
23021,unclassified,Cruce Q-805 (El Águila) - Pichibureo,8305,REGIÓN DEL BIOBÍO,MULCHÉN,4892.07004858231,CRUCE Q-805 (EL ÁGUILA) - PICHIBUREO
23022,tertiary,Cruce Ruta 146 (Paso Hondo) - Las Toscas - Cruce,8313,REGIÓN DEL BIOBÍO,YUMBEL,3607.74607093075,CRUCE RUTA 146 (PASO HONDO) - LAS TOSCAS - CRUCE
23023,secondary,Quiriquina - Cruce N-65,8418,REGIÓN DEL BIOBÍO,SAN IGNACIO,1726.46097839478,QUIRIQUINA - CRUCE N-65
23024,tertiary,Tavilvoro - Cruce Ruta N-51,8405,REGIÓN DEL BIOBÍO,COIHUECO,6986.61160120388,TAVILVORO - CRUCE RUTA N-51
23025,tertiary,Cruce Ruta 177 (Los Ángeles) - Santa Clara - Cr,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,5273.0355774922,CRUCE RUTA 177 (LOS ÁNGELES) - SANTA CLARA - CR
23026,unclassified,Santa Lucía - Río Culenco,8306,REGIÓN DEL BIOBÍO,NACIMIENTO,4236.52707724683,SANTA LUCÍA - RÍO CULENCO
23027,unclassified,,8403,REGIÓN DEL BIOBÍO,COBQUECURA,7831.072351915,
23028,tertiary,Salvo,8305,REGIÓN DEL BIOBÍO,MULCHÉN,1132.49203226778,SALVO
23029,secondary,Cruce Ruta 126 S (Ranguelmo) - Cruce O-250 (Menq,8404,REGIÓN DEL BIOBÍO,COELEMU,1080.23165269316,CRUCE RUTA 126 S (RANGUELMO) - CRUCE O-250 (MENQ
23030,tertiary,Frutillar - Transval,8405,REGIÓN DEL BIOBÍO,COIHUECO,14603.8487997162,FRUTILLAR - TRANSVAL
23031,unclassified,,8421,REGIÓN DEL BIOBÍO,YUNGAY,5794.06218616471,
23032,secondary,San Nicolás - Estero Ablemo,8419,REGIÓN DEL BIOBÍO,SAN NICOLÁS,1628.28851398257,SAN NICOLÁS - ESTERO ABLEMO
23033,tertiary,,8307,REGIÓN DEL BIOBÍO,NEGRETE,5587.42811120318,
23034,tertiary,,8207,REGIÓN DEL BIOBÍO,TIRÚA,2424.84891231628,
23035,tertiary,Los Alamos - Cruce Pilpilco,8206,REGIÓN DEL BIOBÍO,LOS ÁLAMOS,6167.5161834722,LOS ALAMOS - CRUCE PILPILCO
23036,tertiary,Molino Valdés - Escuela Lourdes,8418,REGIÓN DEL BIOBÍO,SAN IGNACIO,934.004504098578,MOLINO VALDÉS - ESCUELA LOURDES
23037,secondary,Calle 7,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,1896.61514092342,CALLE 7
23038,tertiary,Cruce Q-806 (Agua Buena) - Cruce Q-896 (Lancha E,8305,REGIÓN DEL BIOBÍO,MULCHÉN,12288.443845794,CRUCE Q-806 (AGUA BUENA) - CRUCE Q-896 (LANCHA E
23039,tertiary,Cruce Ruta 177 (Los Ángeles) - Santa Clara - Cr,8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,10980.1619094475,CRUCE RUTA 177 (LOS ÁNGELES) - SANTA CLARA - CR
23040,tertiary,Chillán - San Miguel por Luanco,8401,REGIÓN DEL BIOBÍO,CHILLÁN,2560.87469055758,CHILLÁN - SAN MIGUEL POR LUANCO
23041,tertiary,Chillán - San Miguel por Luanco,8406,REGIÓN DEL BIOBÍO,CHILLÁN VIEJO,237.003587884907,CHILLÁN - SAN MIGUEL POR LUANCO
23042,tertiary,Cruce Q-200 (Santa Elcira) - Cruce Q-34 (Laja),8304,REGIÓN DEL BIOBÍO,LAJA,33075.3326405854,CRUCE Q-200 (SANTA ELCIRA) - CRUCE Q-34 (LAJA)
23043,tertiary,Cruce Q-200 (Santa Elcira) - Cruce Q-34 (Laja),8301,REGIÓN DEL BIOBÍO,LOS ÁNGELES,6373.84765248011,CRUCE Q-200 (SANTA ELCIRA) - CRUCE Q-34 (LAJA)
23044,tertiary,Colonia Bernardo O'Higgins,8401,REGIÓN DEL BIOBÍO,CHILLÁN,395.652513463699,COLONIA BERNARDO O'HIGGINS
23045,tertiary,Cruce Ruta 126 S (Huape) - San Pedro - San Anton,8111,REGIÓN DEL BIOBÍO,TOMÉ,11952.4096940857,CRUCE RUTA 126 S (HUAPE) - SAN PEDRO - SAN ANTON
23046,secondary,Cruce Ruta 160 (Carampangue) - Arauco,8202,REGIÓN DEL BIOBÍO,ARAUCO,86.288828927781,CRUCE RUTA 160 (CARAMPANGUE) - ARAUCO
23047,tertiary,,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,907.565846263342,
23048,unclassified,Las Corrientes - Colico - Cruce O-878,8109,REGIÓN DEL BIOBÍO,SANTA JUANA,13944.7296034658,LAS CORRIENTES - COLICO - CRUCE O-878
23049,unclassified,Las Corrientes - Colico - Cruce O-878,8306,REGIÓN DEL BIOBÍO,NACIMIENTO,2186.54710226306,LAS CORRIENTES - COLICO - CRUCE O-878
23050,tertiary,Cruce N-59-Q (Labraña) - Cruce N-873 (Maipo),8407,REGIÓN DEL BIOBÍO,EL CARMEN,1643.36317676578,CRUCE N-59-Q (LABRAÑA) - CRUCE N-873 (MAIPO)
23672,trunk,Avenida San Juan Bosco,8101,REGIÓN DEL BIOBÍO,CONCEPCIÓN,123.455799166926,AVENIDA SAN JUAN BOSCO
23998,tertiary,Estero Canileo - Ramadilla,8309,REGIÓN DEL BIOBÍO,QUILLECO,8473.02056568647,ESTERO CANILEO - RAMADILLA
23999,tertiary,,8201,REGIÓN DEL BIOBÍO,LEBU,4043.19711268805,
24000,tertiary,Cruce Q-575 (El Retobo) - El Hoyo - Río Cañicu,8309,REGIÓN DEL BIOBÍO,QUILLECO,4118.78895225344,CRUCE Q-575 (EL RETOBO) - EL HOYO - RÍO CAÑICU
24001,unclassified,Cruce Q-575 (El Retobo) - El Hoyo - Río Cañicu,8309,REGIÓN DEL BIOBÍO,QUILLECO,12633.9226536122,CRUCE Q-575 (EL RETOBO) - EL HOYO - RÍO CAÑICU
24002,secondary,Carampangue Nuevo,8202,REGIÓN DEL BIOBÍO,ARAUCO,2189.13755405393,CARAMPANGUE NUEVO
24003,secondary,Cruce Ruta 5 (La Mata Norte) - Cruce Q-97-N (Cha,8303,REGIÓN DEL BIOBÍO,CABRERO,3875.9533963938,CRUCE RUTA 5 (LA MATA NORTE) - CRUCE Q-97-N (CHA
24004,primary,Arauco - Llico,8202,REGIÓN DEL BIOBÍO,ARAUCO,6022.97283614889,ARAUCO - LLICO
24005,tertiary,Cruce O-330 (Rahuil por la Posta) - Cruce N-320,8104,REGIÓN DEL BIOBÍO,FLORIDA,5010.18566344771,CRUCE O-330 (RAHUIL POR LA POSTA) - CRUCE N-320
24006,tertiary,Cruce O-330 (Rahuil por la Posta) - Cruce N-320,8415,REGIÓN DEL BIOBÍO,RÁNQUIL,3490.58606654616,CRUCE O-330 (RAHUIL POR LA POSTA) - CRUCE N-320
24007,unclassified,Unihue - Ranguel,8105,REGIÓN DEL BIOBÍO,HUALQUI,161.89031733322,UNIHUE - RANGUEL
24008,tertiary,Buena Vista - Paredón,8104,REGIÓN DEL BIOBÍO,FLORIDA,10673.5080444672,BUENA VISTA - PAREDÓN
24009,tertiary,Los Remates - Huaro,8408,REGIÓN DEL BIOBÍO,NINHUE,1109.8635873939,LOS REMATES - HUARO
24010,tertiary,Los Remates - Huaro,8414,REGIÓN DEL BIOBÍO,QUIRIHUE,8254.24626621179,LOS REMATES - HUARO
24011,motorway_link,Acceso RUta 5,8419,REGIÓN DEL BIOBÍO,SAN NICOLÁS,58.9764718979007,ACCESO RUTA 5
24012,motorway_link,Acceso Ruta 5 al Norte,8409,REGIÓN DEL BIOBÍO,ÑIQUÉN,137.334390370053,ACCESO RUTA 5 AL NORTE
